TimeStamp,"Symbol","Price","Change from the Close","Change from the Close","Volume Today","Volume Today","Relative Volume","Position in Range"
2026-04-20 18:16:15,"USAR","22.6269","2.6769","13.418045","43218246","356.62347","4.1785125","56.070248"
2026-04-20 18:16:15,"INFQ","15.9708","-1.4492","-8.3191734","29735495","330.26826","7.2373983","7.8265896"
2026-04-20 18:16:15,"GFS","59.5","4.75","8.6757991","8770225","308.78704","3.2969432","83.333333"
2026-04-20 18:16:15,"CM","109.99","0.73","0.66813106","3349307","261.4975","3.3332408","67.213115"
2026-04-20 18:16:15,"ASTS","81.59","-3.94","-4.6065708","39784726","251.27205","3.6840278","106.51745"
2026-04-20 18:16:15,"LBRDK","57.09","1.86","3.3677349","2219735","251.18223","3.2329282","62.671233"
2026-04-20 18:16:15,"STLD","210.4362","10.116193","5.0500161","2205422","238.51244","2.9903865","88.903716"
2026-04-20 18:16:15,"HIMS","31.09","2.27","7.8764747","69181052","215.4892","2.0120776","77.793904"
2026-04-20 18:16:15,"EAT","158.35","0.21","0.13279373","1839608","196.49229","2.5545463","88.224746"
2026-04-20 18:16:15,"BRKR","41.1","0.4","0.98280098","3261534","193.73416","2.4827424","89.240506"
2026-04-20 18:16:15,"MRSH","174.78","-1.0200031","-0.5802065","5033179","188.69402","2.7016324","51.344086"
2026-04-20 18:16:15,"ST","40.77","0.1","0.24588149","3010986","187.38322","2.9225071","39.285714"
2026-04-20 18:16:15,"MP","65.9013","4.9113","8.0526316","8934584","179.26152","2.0938334","85.614075"
2026-04-20 18:16:15,"HAL","36.75","-0.4","-1.076716","23292941","173.51514","2.0773205","34.437086"
2026-04-20 18:16:15,"FERG","263.42","2.9300098","1.124807","2224980","172.78432","2.5502723","81.094527"
2026-04-20 18:16:15,"EFX","201.16","4.9399988","2.5175817","2246769","172.10936","2.2667413","121.33599"
2026-04-20 18:16:15,"TSCO","45.076","0.066","0.14663408","10430612","170.4664","2.6659568","86.990291"
2026-04-20 18:16:15,"DT","35.81","0.21","0.58988764","9975711","170.26539","2.1887421","63.559322"
2026-04-20 18:16:15,"LOW","254.1","2.3799988","0.9454945","3851973","164.01397","2.4808496","91.716743"
2026-04-20 18:16:15,"MMM","151.9","-2.65","-1.7146555","4655877","162.97326","2.0278696","22.605364"
2026-04-20 18:16:15,"FIVE","247.8","11.540005","4.8844518","1964534","162.02877","2.3974836","99.012158"
2026-04-20 18:16:15,"DHR","199.76","5.01","2.5725289","5271424","156.94218","2.1114039","224.28115"
2026-04-20 18:16:15,"PFGC","91.63","-1.87","-2","2126468","156.6572","2.3083974","3.9007092"
2026-04-20 18:16:15,"ZION","61.5","-1.23","-1.9607843","2222475","154.58577","1.9445519","-31.625132"
2026-04-20 18:16:15,"ANF","97.76","3.4","3.6032217","1698031","154.37249","1.7429933","104.39663"
2026-04-20 18:16:15,"NRG","158.9","-8.8299957","-5.2644106","3829713","153.87233","2.2522318","19.586105"
2026-04-20 18:16:15,"CTSH","59.95","-1.35","-2.2022838","8126491","153.22016","2.5049469","8.5333333"
2026-04-20 18:16:15,"EGO","33.61","-0.91","-2.636153","4103781","151.72115","1.9953386","26.373626"
2026-04-20 18:16:15,"ARM","176.2104","9.4804043","5.686082","8500484","151.43907","1.5117745","107.98395"
2026-04-20 18:16:15,"YOU","56.97","3.94","7.4297567","2123080","150.28569","1.7724163","101.51679"
2026-04-20 18:16:15,"SWK","75.01","3.67","5.144379","3524102","150.03572","2.6702314","89.12037"
2026-04-20 18:16:15,"NN","23.28","0.45","1.9710907","3752265","148.59125","2.6709269","42.105263"
2026-04-20 18:16:15,"MAS","67.04","0.46","0.69089817","3907065","147.84603","2.4274707","117.54386"
2026-04-20 18:16:15,"URBN","75.02","0.84","1.1323807","1868458","144.5809","1.5415786","56.085919"
